source_id,artifact_id,line_id,sign_sequence,provenance,notes,ingestion_timestamp,source_name,provenance_url
sigla,HT 28B,word_6,AB40 AB07 AB06,http://sigla.phis.me/document/HT%2028b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2028b/index-word.html
youngerarchive,HT 29,.1_stmt,RU MA TA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 29,.2_stmt,PA JA RE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 29,.3_stmt,]DI JA I,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 29,.4_stmt,SA MI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 29,.5_stmt,A RE DA I,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 29,.6_stmt,KA DU MA NE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
sigla,HT 29,word_1,AB26 AB80 AB59,http://sigla.phis.me/document/HT%2029/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2029/index-word.html
sigla,HT 29,word_2,AB03 AB57 AB27,http://sigla.phis.me/document/HT%2029/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2029/index-word.html
sigla,HT 29,word_3,AB07 AB57 AB28,http://sigla.phis.me/document/HT%2029/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2029/index-word.html
sigla,HT 29,word_4,AB31 A323 AB73,http://sigla.phis.me/document/HT%2029/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2029/index-word.html
sigla,HT 29,word_5,A340 AB67 AB59,http://sigla.phis.me/document/HT%2029/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2029/index-word.html
sigla,HT 29,word_6,AB08 AB27 AB01 AB28,http://sigla.phis.me/document/HT%2029/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2029/index-word.html
sigla,HT 29,word_7,AB77 AB51 AB80 AB24,http://sigla.phis.me/document/HT%2029/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2029/index-word.html
youngerarchive,HT 3,.1_stmt,MA DI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 3,.2_stmt,QE RA2 JA[,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 3,.4_stmt,MU RU,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 3,.5_stmt,]SI TU RA2 RE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 3,.6_stmt,]KU PA3 NU,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 3,.7_stmt,MA DI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
sigla,HT 3,word_1,AB80 AB07?,http://sigla.phis.me/document/HT%203/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%203/index-word.html
sigla,HT 3,word_10,AB80 AB07,http://sigla.phis.me/document/HT%203/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%203/index-word.html
sigla,HT 3,word_11,AB01,http://sigla.phis.me/document/HT%203/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%203/index-word.html
sigla,HT 3,word_2,AB07 AB06,http://sigla.phis.me/document/HT%203/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%203/index-word.html
sigla,HT 3,word_3,AB78 AB76 AB57,http://sigla.phis.me/document/HT%203/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%203/index-word.html
sigla,HT 3,word_5,AB23 AB26,http://sigla.phis.me/document/HT%203/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%203/index-word.html
sigla,HT 3,word_6,AB26,http://sigla.phis.me/document/HT%203/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%203/index-word.html
sigla,HT 3,word_7,AB41 AB69 AB76 AB27,http://sigla.phis.me/document/HT%203/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%203/index-word.html
sigla,HT 3,word_9,AB81 AB56 AB55,http://sigla.phis.me/document/HT%203/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%203/index-word.html
youngerarchive,HT 30,.1_stmt,SA RA2,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 30,.2_log,FIC,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 30,.2_log,VINA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 30,.3-4_log,BOSM,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 30,.3_log,OLE TA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 30,.3_log,QA [?] PU,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 30,.3_stmt,SA RA RA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 30,.4_log,FIC,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 30,.4_stmt,KI RO,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 30,.5_log,BOSM,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 30,.5_log,OLE TA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 30,.5_log,VINA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
sigla,HT 30,word_1,AB31 AB76,http://sigla.phis.me/document/HT%2030/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2030/index-word.html
sigla,HT 30,word_2,AB31 AB60 AB60,http://sigla.phis.me/document/HT%2030/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2030/index-word.html
sigla,HT 30,word_3,AB67 AB02,http://sigla.phis.me/document/HT%2030/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2030/index-word.html
youngerarchive,HT 31,.1_log,*410VAS,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 31,.1_stmt,TI SA PU KO,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 31,.2_log,*402VAS QA PA3,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 31,.2_log,*415VAS SU PU,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 31,.3_log,*416VAS KA RO PA3,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 31,.3_stmt,SA JA MA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 31,.4-5_stmt,KI DE MA NA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 31,.5_log,*402VAS SU PA3 RA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 31,.6_log,*402VAS PA TA QE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
sigla,HT 31,word_1,[?] AB37 AB31,http://sigla.phis.me/document/HT%2031/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2031/index-word.html
sigla,HT 31,word_2,AB50 AB70,http://sigla.phis.me/document/HT%2031/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2031/index-word.html
sigla,HT 31,word_3,AB16 AB56,http://sigla.phis.me/document/HT%2031/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2031/index-word.html
sigla,HT 31,word_4,AB58 AB50,http://sigla.phis.me/document/HT%2031/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2031/index-word.html
sigla,HT 31,word_5,AB77 AB02 AB56,http://sigla.phis.me/document/HT%2031/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2031/index-word.html
sigla,HT 31,word_6,AB31 AB57 AB80,http://sigla.phis.me/document/HT%2031/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2031/index-word.html
sigla,HT 31,word_7,AB67 AB45 AB80 A323 AB06,http://sigla.phis.me/document/HT%2031/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2031/index-word.html
sigla,HT 31,word_8,AB58 AB56 AB60,http://sigla.phis.me/document/HT%2031/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2031/index-word.html
sigla,HT 31,word_9,AB03 AB59 AB78,http://sigla.phis.me/document/HT%2031/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%2031/index-word.html
youngerarchive,HT 32,.1_log,OLE NE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 32,.1_log,QA [?] PU,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 32,.1_stmt,SA RA2,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 32,.2_log,MI JA RU,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 32,.2_log,QA [?] RE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 32,.3_stmt,SU RE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
